"ocid","release_id","id","title","description","status","date","amount","currency","correctedValue_amount","correctedValue_currency","enteredValue_amount","enteredValue_currency","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays"
"ocds-5wno2w-CE-20230002336967-440879","CE-20230002336967-440879-2023-02-16T04:18:36.076Z","CE-20230002336967","","","active","","3370.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336968-440879","CE-20230002336968-440879-2023-02-16T04:18:36.081Z","CE-20230002336968","","","active","","4500.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336969-440879","CE-20230002336969-440879-2023-02-16T04:18:36.088Z","CE-20230002336969","","","active","","4274.25","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336970-440879","CE-20230002336970-440879-2023-02-16T04:18:36.093Z","CE-20230002336970","","","active","","26640.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336971-440879","CE-20230002336971-440879-2023-02-16T04:18:36.099Z","CE-20230002336971","","","active","","1184.72","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336972-440879","CE-20230002336972-440879-2023-02-16T04:18:36.105Z","CE-20230002336972","","","active","","7995.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336973-440879","CE-20230002336973-440879-2023-02-16T04:18:36.111Z","CE-20230002336973","","","active","","949.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336974-134008","CE-20230002336974-134008-2023-02-16T04:18:36.117Z","CE-20230002336974","","","active","","1166.41","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336975-134008","CE-20230002336975-134008-2023-02-16T04:18:36.131Z","CE-20230002336975","","","active","","1013.28","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336977-57617","CE-20230002336977-57617-2023-02-16T04:18:36.138Z","CE-20230002336977","","","active","","20023.36","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336978-128191","CE-20230002336978-128191-2023-02-16T04:18:36.148Z","CE-20230002336978","","","active","","475.02","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336979-128191","CE-20230002336979-128191-2023-02-16T04:18:36.160Z","CE-20230002336979","","","active","","730.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336980-128191","CE-20230002336980-128191-2023-02-16T04:18:36.167Z","CE-20230002336980","","","active","","9814.62","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336981-128191","CE-20230002336981-128191-2023-02-16T04:18:36.174Z","CE-20230002336981","","","active","","84.64","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336982-128191","CE-20230002336982-128191-2023-02-16T04:18:36.182Z","CE-20230002336982","","","active","","802.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002336983-128191","CE-20230002336983-128191-2023-02-16T04:18:36.189Z","CE-20230002336983","","","active","","1077.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337013-18829","CE-20230002337013-18829-2023-02-16T04:18:36.196Z","CE-20230002337013","","","active","","1055.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337014-18829","CE-20230002337014-18829-2023-02-16T04:18:36.206Z","CE-20230002337014","","","active","","2850.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337015-18829","CE-20230002337015-18829-2023-02-16T04:18:36.211Z","CE-20230002337015","","","active","","3704.35","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337016-18829","CE-20230002337016-18829-2023-02-16T04:18:36.216Z","CE-20230002337016","","","active","","585.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337017-18829","CE-20230002337017-18829-2023-02-16T04:18:36.226Z","CE-20230002337017","","","active","","322.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337018-18829","CE-20230002337018-18829-2023-02-16T04:18:36.237Z","CE-20230002337018","","","active","","300.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337019-18829","CE-20230002337019-18829-2023-02-16T04:18:36.242Z","CE-20230002337019","","","active","","160.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337021-537258","CE-20230002337021-537258-2023-02-16T04:18:36.249Z","CE-20230002337021","","","active","","86.42","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337022-537258","CE-20230002337022-537258-2023-02-16T04:18:36.265Z","CE-20230002337022","","","active","","648.35","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337023-537258","CE-20230002337023-537258-2023-02-16T04:18:36.278Z","CE-20230002337023","","","active","","218.53","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337024-537258","CE-20230002337024-537258-2023-02-16T04:18:36.290Z","CE-20230002337024","","","active","","190.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337025-537258","CE-20230002337025-537258-2023-02-16T04:18:36.307Z","CE-20230002337025","","","active","","1751.46","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337026-537258","CE-20230002337026-537258-2023-02-16T04:18:36.326Z","CE-20230002337026","","","active","","217.37","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337027-537258","CE-20230002337027-537258-2023-02-16T04:18:36.339Z","CE-20230002337027","","","active","","719.32","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337044-52314","CE-20230002337044-52314-2023-02-16T04:18:36.352Z","CE-20230002337044","","","active","","260.67","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337047-15643","CE-20230002337047-15643-2023-02-16T04:18:36.362Z","CE-20230002337047","","","active","","215.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337048-15643","CE-20230002337048-15643-2023-02-16T04:18:36.375Z","CE-20230002337048","","","active","","744.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337049-15643","CE-20230002337049-15643-2023-02-16T04:18:36.383Z","CE-20230002337049","","","active","","180.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337052-15643","CE-20230002337052-15643-2023-02-16T04:18:36.407Z","CE-20230002337052","","","active","","250.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337053-15643","CE-20230002337053-15643-2023-02-16T04:18:36.416Z","CE-20230002337053","","","active","","455.92","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337054-15643","CE-20230002337054-15643-2023-02-16T04:18:36.423Z","CE-20230002337054","","","active","","1465.20","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337055-15643","CE-20230002337055-15643-2023-02-16T04:18:36.597Z","CE-20230002337055","","","active","","33.86","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337056-15643","CE-20230002337056-15643-2023-02-16T04:18:36.606Z","CE-20230002337056","","","active","","603.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337057-15643","CE-20230002337057-15643-2023-02-16T04:18:36.614Z","CE-20230002337057","","","active","","78.98","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337058-15643","CE-20230002337058-15643-2023-02-16T04:18:36.623Z","CE-20230002337058","","","active","","225.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337059-15643","CE-20230002337059-15643-2023-02-16T04:18:36.630Z","CE-20230002337059","","","active","","124.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337060-15643","CE-20230002337060-15643-2023-02-16T04:18:36.639Z","CE-20230002337060","","","active","","225.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337061-15643","CE-20230002337061-15643-2023-02-16T04:18:36.647Z","CE-20230002337061","","","active","","297.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337062-15643","CE-20230002337062-15643-2023-02-16T04:18:36.655Z","CE-20230002337062","","","active","","1599.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337063-15643","CE-20230002337063-15643-2023-02-16T04:18:36.663Z","CE-20230002337063","","","active","","700.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337064-15643","CE-20230002337064-15643-2023-02-16T04:18:36.672Z","CE-20230002337064","","","active","","300.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337065-15643","CE-20230002337065-15643-2023-02-16T04:18:36.681Z","CE-20230002337065","","","active","","144.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337066-15643","CE-20230002337066-15643-2023-02-16T04:18:36.689Z","CE-20230002337066","","","active","","90.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337067-8098","CE-20230002337067-8098-2023-02-16T04:18:36.697Z","CE-20230002337067","","","active","","1470.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337084-722820","CE-20230002337084-722820-2023-02-16T04:18:36.711Z","CE-20230002337084","","","active","","5500.76","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337085-128191","CE-20230002337085-128191-2023-02-16T04:18:36.734Z","CE-20230002337085","","","active","","7440.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337086-128191","CE-20230002337086-128191-2023-02-16T04:18:36.743Z","CE-20230002337086","","","active","","13197.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337087-128191","CE-20230002337087-128191-2023-02-16T04:18:36.751Z","CE-20230002337087","","","active","","2250.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337088-128191","CE-20230002337088-128191-2023-02-16T04:18:36.760Z","CE-20230002337088","","","active","","5129.10","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337089-128191","CE-20230002337089-128191-2023-02-16T04:18:36.767Z","CE-20230002337089","","","active","","225.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337090-128191","CE-20230002337090-128191-2023-02-16T04:18:36.775Z","CE-20230002337090","","","active","","3420.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337091-874503","CE-20230002337091-874503-2023-02-16T04:18:36.784Z","CE-20230002337091","","","active","","19.98","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337098-128990","CE-20230002337098-128990-2023-02-16T04:18:36.801Z","CE-20230002337098","","","active","","258.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337099-128990","CE-20230002337099-128990-2023-02-16T04:18:36.813Z","CE-20230002337099","","","active","","2880.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337100-128990","CE-20230002337100-128990-2023-02-16T04:18:36.820Z","CE-20230002337100","","","active","","1200.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337101-128990","CE-20230002337101-128990-2023-02-16T04:18:36.825Z","CE-20230002337101","","","active","","45.76","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337102-128990","CE-20230002337102-128990-2023-02-16T04:18:36.831Z","CE-20230002337102","","","active","","17.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337103-128990","CE-20230002337103-128990-2023-02-16T04:18:36.836Z","CE-20230002337103","","","active","","3552.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337104-128990","CE-20230002337104-128990-2023-02-16T04:18:36.842Z","CE-20230002337104","","","active","","485.76","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337105-128990","CE-20230002337105-128990-2023-02-16T04:18:36.848Z","CE-20230002337105","","","active","","675.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337106-128990","CE-20230002337106-128990-2023-02-16T04:18:36.853Z","CE-20230002337106","","","active","","49.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337107-128990","CE-20230002337107-128990-2023-02-16T04:18:36.860Z","CE-20230002337107","","","active","","216.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337108-128990","CE-20230002337108-128990-2023-02-16T04:18:36.866Z","CE-20230002337108","","","active","","319.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337109-128990","CE-20230002337109-128990-2023-02-16T04:18:36.872Z","CE-20230002337109","","","active","","1425.58","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337110-128990","CE-20230002337110-128990-2023-02-16T04:18:36.877Z","CE-20230002337110","","","active","","450.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337111-57617","CE-20230002337111-57617-2023-02-16T04:18:36.883Z","CE-20230002337111","","","active","","904.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337112-57617","CE-20230002337112-57617-2023-02-16T04:18:36.892Z","CE-20230002337112","","","active","","681.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337113-57617","CE-20230002337113-57617-2023-02-16T04:18:36.902Z","CE-20230002337113","","","active","","425.67","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337114-57617","CE-20230002337114-57617-2023-02-16T04:18:36.915Z","CE-20230002337114","","","active","","495.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337115-57617","CE-20230002337115-57617-2023-02-16T04:18:36.922Z","CE-20230002337115","","","active","","937.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337116-57617","CE-20230002337116-57617-2023-02-16T04:18:36.927Z","CE-20230002337116","","","active","","2117.37","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337117-57617","CE-20230002337117-57617-2023-02-16T04:18:36.932Z","CE-20230002337117","","","active","","3389.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337118-57617","CE-20230002337118-57617-2023-02-16T04:18:36.941Z","CE-20230002337118","","","active","","366.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337119-57617","CE-20230002337119-57617-2023-02-16T04:18:36.952Z","CE-20230002337119","","","active","","193.29","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337120-57617","CE-20230002337120-57617-2023-02-16T04:18:36.964Z","CE-20230002337120","","","active","","1900.15","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337132-39594","CE-20230002337132-39594-2023-02-16T04:18:36.973Z","CE-20230002337132","","","active","","4202.24","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337133-54651","CE-20230002337133-54651-2023-02-16T04:18:36.987Z","CE-20230002337133","","","active","","2394.51","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337134-54651","CE-20230002337134-54651-2023-02-16T04:18:37.006Z","CE-20230002337134","","","active","","236560.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337135-54651","CE-20230002337135-54651-2023-02-16T04:18:37.019Z","CE-20230002337135","","","active","","2964.38","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337136-54651","CE-20230002337136-54651-2023-02-16T04:18:37.031Z","CE-20230002337136","","","active","","2907.09","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337137-54651","CE-20230002337137-54651-2023-02-16T04:18:37.044Z","CE-20230002337137","","","active","","10705.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337138-54651","CE-20230002337138-54651-2023-02-16T04:18:37.059Z","CE-20230002337138","","","active","","772.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337139-54651","CE-20230002337139-54651-2023-02-16T04:18:37.071Z","CE-20230002337139","","","active","","389075.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337140-54651","CE-20230002337140-54651-2023-02-16T04:18:37.081Z","CE-20230002337140","","","active","","14856.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337141-54651","CE-20230002337141-54651-2023-02-16T04:18:37.091Z","CE-20230002337141","","","active","","261.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337155-8531","CE-20230002337155-8531-2023-02-16T04:18:37.100Z","CE-20230002337155","","","active","","834.41","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337156-8531","CE-20230002337156-8531-2023-02-16T04:18:37.113Z","CE-20230002337156","","","active","","1538.32","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337157-8531","CE-20230002337157-8531-2023-02-16T04:18:37.125Z","CE-20230002337157","","","active","","43.68","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337158-8531","CE-20230002337158-8531-2023-02-16T04:18:37.136Z","CE-20230002337158","","","active","","4690.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337159-8531","CE-20230002337159-8531-2023-02-16T04:18:37.145Z","CE-20230002337159","","","active","","459.14","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337160-8531","CE-20230002337160-8531-2023-02-16T04:18:37.154Z","CE-20230002337160","","","active","","1732.26","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337175-57617","CE-20230002337175-57617-2023-02-16T04:18:37.164Z","CE-20230002337175","","","active","","842.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337176-57617","CE-20230002337176-57617-2023-02-16T04:18:37.172Z","CE-20230002337176","","","active","","8687.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337177-57617","CE-20230002337177-57617-2023-02-16T04:18:37.181Z","CE-20230002337177","","","active","","3024.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337178-57617","CE-20230002337178-57617-2023-02-16T04:18:37.191Z","CE-20230002337178","","","active","","899.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002337179-57617","CE-20230002337179-57617-2023-02-16T04:18:37.199Z","CE-20230002337179","","","active","","222.00","USD","","","","","","","",""
